Date,Name of State / UT,Total Confirmed cases (Indian National),Total Confirmed cases ( Foreign National ),Cured/Discharged/Migrated,,,Death
2020-07-18,Chhattisgarh,4964,0,3512,,,23
2020-07-18,Dadra and Nagar Haveli,292,0,200,,,1
2020-07-18,Daman and Diu,293,0,201,,,1
2020-07-18,Delhi,120093,14,99301,,,3571
2020-07-18,Goa,3300,4,1946,,,21
2020-07-18,Gujarat,46421,9,32973,,,2106
2020-07-18,Haryana,24781,16,18718,,,327
2020-07-18,Himachal Pradesh,1417,0,1024,,,11
2020-07-18,Union Territory of Jammu and Kashmir,12757,0,6558,,,231
2020-07-18,Jharkhand,4921,0,2570,,,46
2020-07-18,Karnataka,55115,0,20757,,,1147
2020-07-18,Kerala,11056,10,4995,,,38
2020-07-18,Union Territory of Ladakh,1151,0,973,,,1
2020-07-18,Madhya Pradesh,21081,0,14514,,,697
2020-07-18,Maharashtra,292579,10,160357,,,11452
2020-07-18,Manipur,1800,0,1163,,,0
2020-07-18,Meghalaya,403,0,66,,,2
2020-07-18,Mizoram,282,0,160,,,0
2020-07-18,Nagaland,956,0,405,,,0
2020-07-18,Odisha,16110,0,11330,,,83
2020-07-18,Puducherry,1832,0,1014,,,25
2020-07-18,Punjab,9442,0,6373,,,239
2020-07-18,Rajasthan,27780,9,20626,,,546
2020-07-18,Sikkim,266,0,90,,,0
2020-07-18,Tamil Nadu,160898,9,110807,,,2315
2020-07-18,Telangana,42484,12,28705,,,403
2020-07-18,Tripura,2366,0,1684,,,3
2020-07-18,Uttarakhand,4093,9,3021,,,51
2020-07-18,Uttar Pradesh,45154,9,27634,,,1084
2020-07-18,West Bengal,38011,0,22253,,,1049
2020-07-19,Andaman and Nicobar Islands,198,0,145,,,0
2020-07-19,Andhra Pradesh,44609,0,21763,,,586
2020-07-19,Arunachal Pradesh,650,0,274,,,3
2020-07-19,Assam,22918,0,15165,,,53
2020-07-19,Bihar,25136,0,15536,,,208
2020-07-19,Union Territory of Chandigarh,700,0,485,,,12
2020-07-19,Chhattisgarh,5233,0,3658,,,24
2020-07-19,Dadra and Nagar Haveli,301,0,207,,,1
2020-07-19,Daman and Diu,301,0,207,,,1
2020-07-19,Delhi,121568,14,101274,,,3597
2020-07-19,Goa,3480,4,2038,,,21
2020-07-19,Gujarat,47381,9,34035,,,2122
2020-07-19,Haryana,25531,16,19318,,,344
2020-07-19,Himachal Pradesh,1457,0,1036,,,11
2020-07-19,Union Territory of Jammu and Kashmir,13198,0,7165,,,236
2020-07-19,Jharkhand,5342,0,2611,,,46
2020-07-19,Karnataka,59652,0,21775,,,1240
2020-07-19,Kerala,11649,10,5199,,,40
2020-07-19,Union Territory of Ladakh,1159,0,985,,,1
2020-07-19,Madhya Pradesh,21763,0,14864,,,706
2020-07-19,Maharashtra,300927,10,165663,,,11596
2020-07-19,Manipur,1891,0,1182,,,0
2020-07-19,Meghalaya,418,0,66,,,2
2020-07-19,Mizoram,284,0,167,,,0
2020-07-19,Nagaland,978,0,432,,,0
2020-07-19,Odisha,16701,0,11937,,,86
2020-07-19,Puducherry,1894,0,1066,,,28
2020-07-19,Punjab,9792,0,6454,,,246
2020-07-19,Rajasthan,28491,9,21144,,,553
2020-07-19,Sikkim,275,0,90,,,0
2020-07-19,Tamil Nadu,165705,9,113856,,,2403
2020-07-19,Telangana,43768,12,30607,,,409
2020-07-19,Tripura,2654,0,1735,,,5
2020-07-19,Uttarakhand,4267,9,3081,,,52
2020-07-19,Uttar Pradesh,47027,9,28664,,,1108
2020-07-19,West Bengal,40209,0,23539,,,1076
2020-07-20,Andaman and Nicobar Islands,203,0,145,,,0
2020-07-20,Andhra Pradesh,49650,0,22890,,,642
2020-07-20,Arunachal Pradesh,740,0,282,,,3
2020-07-20,Assam,23999,0,16023,,,57
2020-07-20,Bihar,26569,0,16308,,,217
2020-07-20,Union Territory of Chandigarh,717,0,488,,,12
2020-07-20,Chhattisgarh,5407,0,3775,,,24
2020-07-20,Dadra and Nagar Haveli,303,0,207,,,1
2020-07-20,Daman and Diu,302,0,207,,,1
2020-07-20,Delhi,122779,14,103134,,,3628
2020-07-20,Goa,3653,4,2218,,,22
2020-07-20,Gujarat,48346,9,34901,,,2142
2020-07-20,Haryana,26148,16,19793,,,349
2020-07-20,Himachal Pradesh,1483,0,1059,,,11
2020-07-20,Union Territory of Jammu and Kashmir,13899,0,7811,,,244
2020-07-20,Jharkhand,5535,0,2716,,,49
2020-07-20,Karnataka,63772,0,23065,,,1331
2020-07-20,Kerala,12470,10,5371,,,42
2020-07-20,Union Territory of Ladakh,1178,0,1003,,,2
2020-07-20,Madhya Pradesh,22600,0,15311,,,721
2020-07-20,Maharashtra,310445,10,169569,,,11854
2020-07-20,Manipur,1911,0,1213,,,0
2020-07-20,Meghalaya,450,0,66,,,2
2020-07-20,Mizoram,284,0,167,,,0
2020-07-20,Nagaland,988,0,445,,,0
2020-07-20,Odisha,17437,0,12453,,,91
2020-07-20,Puducherry,1999,0,1154,,,28
2020-07-20,Punjab,10100,0,6535,,,254
2020-07-20,Rajasthan,29425,9,21730,,,559
2020-07-20,Sikkim,283,0,92,,,0
2020-07-20,Tamil Nadu,170684,9,117915,,,2481
2020-07-20,Telangana,45064,12,32438,,,415
2020-07-20,Tripura,2878,0,1759,,,5
2020-07-20,Uttarakhand,4506,9,3116,,,52
2020-07-20,Uttar Pradesh,49238,9,29845,,,1146
2020-07-20,West Bengal,42487,0,24883,,,1112
2020-07-21,Andaman and Nicobar Islands,207,0,152,,,0
2020-07-21,Andhra Pradesh,53724,0,24228,,,696
2020-07-21,Arunachal Pradesh,790,0,285,,,3
2020-07-21,Assam,25382,0,17095,,,58
2020-07-21,Bihar,27646,0,17433,,,217
2020-07-21,Union Territory of Chandigarh,737,0,518,,,12
2020-07-21,Chhattisgarh,5561,0,3944,,,25
2020-07-21,Dadra and Nagar Haveli,342,0,224,,,1
2020-07-21,Daman and Diu,342,0,224,,,1
2020-07-21,Delhi,123733,14,104918,,,3663
2020-07-21,Goa,3849,4,2361,,,23
2020-07-21,Gujarat,49344,9,35678,,,2162
2020-07-21,Haryana,26842,16,20226,,,355
2020-07-21,Himachal Pradesh,1631,0,1067,,,11
2020-07-21,Union Territory of Jammu and Kashmir,14650,0,8274,,,254
2020-07-21,Jharkhand,5756,0,2810,,,53
2020-07-21,Karnataka,67420,0,23795,,,1403
2020-07-21,Kerala,13264,10,5616,,,43
2020-07-21,Union Territory of Ladakh,1195,0,1007,,,2
2020-07-21,Madhya Pradesh,23310,0,15684,,,738
2020-07-21,Maharashtra,318685,10,175029,,,12030
2020-07-21,Manipur,1925,0,1307,,,0
2020-07-21,Meghalaya,466,0,66,,,4
2020-07-21,Mizoram,297,0,168,,,0
2020-07-21,Nagaland,1021,0,484,,,0
2020-07-21,Odisha,18110,0,12910,,,97
2020-07-21,Puducherry,2092,0,1265,,,29
2020-07-21,Punjab,10510,0,7118,,,262
2020-07-21,Rajasthan,30381,9,22195,,,568
2020-07-21,Sikkim,305,0,92,,,0
2020-07-21,Tamil Nadu,175669,9,121776,,,2551
2020-07-21,Telangana,46262,12,34323,,,422
2020-07-21,Tripura,3079,0,1845,,,7
2020-07-21,Uttarakhand,4633,9,3212,,,55
2020-07-21,Uttar Pradesh,51151,9,30831,,,1192
2020-07-21,West Bengal,44769,0,26418,,,1147
2020-07-22,Andaman and Nicobar Islands,212,0,159,,,0
2020-07-22,Andhra Pradesh,58668,0,25574,,,758
2020-07-22,Arunachal Pradesh,858,0,303,,,3
2020-07-22,Assam,25382,0,18033,,,58
2020-07-22,Bihar,28952,0,18515,,,217
2020-07-22,Union Territory of Chandigarh,751,0,518,,,12
2020-07-22,Chhattisgarh,5729,0,4114,,,29
2020-07-22,Dadra and Nagar Haveli,352,0,231,,,1
2020-07-22,Daman and Diu,353,0,232,,,1
2020-07-22,Delhi,125082,14,106118,,,3690
2020-07-22,Goa,4023,4,2449,,,26
2020-07-22,Gujarat,50370,9,36423,,,2196
2020-07-22,Haryana,27446,16,20952,,,364
2020-07-22,Himachal Pradesh,1664,0,1077,,,11
2020-07-22,Union Territory of Jammu and Kashmir,15258,0,8455,,,263
2020-07-22,Jharkhand,6159,0,2904,,,55
2020-07-22,Karnataka,71069,0,25459,,,1464
2020-07-22,Kerala,13984,10,5890,,,44
2020-07-22,Union Territory of Ladakh,1198,0,1010,,,2
2020-07-22,Madhya Pradesh,24095,0,16257,,,756
2020-07-22,Maharashtra,327021,10,182217,,,12276
2020-07-22,Manipur,2015,0,1400,,,0
2020-07-22,Meghalaya,490,0,70,,,4
2020-07-22,Mizoram,317,0,168,,,0
2020-07-22,Nagaland,1030,0,485,,,0
2020-07-22,Odisha,18757,0,13310,,,103
2020-07-22,Puducherry,2179,0,1318,,,30
2020-07-22,Punjab,10889,0,7389,,,263
2020-07-22,Rajasthan,31364,9,22744,,,577
2020-07-22,Sikkim,330,0,108,,,0
2020-07-22,Tamil Nadu,180634,9,126670,,,2626
2020-07-22,Telangana,47693,12,37385,,,429
2020-07-22,Tripura,3331,0,1926,,,8
2020-07-22,Uttarakhand,4840,9,3297,,,55
2020-07-22,Uttar Pradesh,53279,9,31855,,,1229
2020-07-22,West Bengal,47030,0,28035,,,1182
2020-07-23,Andaman and Nicobar Islands,221,0,163,,,0
2020-07-23,Andhra Pradesh,64713,0,32127,,,823
2020-07-23,Arunachal Pradesh,949,0,314,,,3
2020-07-23,Assam,26772,0,18033,,,64
2020-07-23,Bihar,30369,0,19646,,,217
2020-07-23,Union Territory of Chandigarh,793,0,526,,,13
2020-07-23,Chhattisgarh,5968,0,4230,,,29
2020-07-23,Dadra and Nagar Haveli,366,0,237,,,1
2020-07-23,Daman and Diu,367,0,237,,,1
2020-07-23,Delhi,126309,14,107650,,,3719
2020-07-23,Goa,4172,4,2541,,,28
2020-07-23,Gujarat,51390,9,37260,,,2224
2020-07-23,Haryana,28170,16,21697,,,372
2020-07-23,Himachal Pradesh,1725,0,1105,,,11
2020-07-23,Union Territory of Jammu and Kashmir,15711,0,8607,,,273
2020-07-23,Jharkhand,6485,0,3024,,,64
2020-07-23,Karnataka,75833,0,27239,,,1519
2020-07-23,Kerala,15022,10,6162,,,45
2020-07-23,Union Territory of Ladakh,1206,0,1018,,,2
2020-07-23,Madhya Pradesh,24842,0,16836,,,770
2020-07-23,Maharashtra,337597,10,187769,,,12556
2020-07-23,Manipur,2060,0,1428,,,0
2020-07-23,Meghalaya,514,0,77,,,4
2020-07-23,Mizoram,317,0,179,,,0
2020-07-23,Nagaland,1084,0,486,,,0
2020-07-23,Odisha,19835,0,13750,,,108
2020-07-23,Puducherry,2300,0,1369,,,31
2020-07-23,Punjab,11301,0,7641,,,269
2020-07-23,Rajasthan,32325,9,23364,,,583
2020-07-23,Sikkim,438,0,112,,,0
2020-07-23,Tamil Nadu,186483,9,131583,,,3144
2020-07-23,Telangana,49247,12,37666,,,438
2020-07-23,Tripura,3449,0,2032,,,9
2020-07-23,Uttarakhand,5291,9,3349,,,57
2020-07-23,Uttar Pradesh,55579,9,33500,,,1263
2020-07-23,West Bengal,49321,0,29650,,,1221
2020-07-24,Andaman and Nicobar Islands,240,0,170,,,0
2020-07-24,Andhra Pradesh,72711,0,37555,,,884
2020-07-24,Arunachal Pradesh,991,0,334,,,3
2020-07-24,Assam,28791,0,20699,,,70
2020-07-24,Bihar,31980,0,20769,,,217
2020-07-24,Union Territory of Chandigarh,800,0,531,,,13
2020-07-24,Chhattisgarh,6254,0,4377,,,30
2020-07-24,Dadra and Nagar Haveli,385,0,245,,,1
2020-07-24,Daman and Diu,385,0,244,,,1
2020-07-24,Delhi,127350,14,109065,,,3745
2020-07-24,Goa,4346,4,2655,,,29
2020-07-24,Gujarat,52468,9,37978,,,2252
2020-07-24,Haryana,28959,16,22249,,,378
2020-07-24,Himachal Pradesh,1834,0,1136,,,11
2020-07-24,Union Territory of Jammu and Kashmir,16429,0,8709,,,282
2020-07-24,Jharkhand,6975,0,3174,,,67
2020-07-24,Karnataka,80863,0,29310,,,1616
2020-07-24,Kerala,16100,10,6594,,,50
2020-07-24,Union Territory of Ladakh,1210,0,1025,,,2
2020-07-24,Madhya Pradesh,25474,0,17359,,,780
2020-07-24,Maharashtra,347492,10,194253,,,12854
2020-07-24,Manipur,2115,0,1466,,,0
2020-07-24,Meghalaya,534,0,78,,,4
2020-07-24,Mizoram,332,0,183,,,0
2020-07-24,Nagaland,1174,0,530,,,0
2020-07-24,Odisha,21099,0,14393,,,114
2020-07-24,Puducherry,2420,0,1400,,,34
2020-07-24,Punjab,11739,0,7741,,,277
2020-07-24,Rajasthan,33211,9,23815,,,594
2020-07-24,Sikkim,460,0,122,,,0
2020-07-24,Tamil Nadu,192955,9,136793,,,3232
2020-07-24,Telangana,50814,12,39327,,,447
2020-07-24,Tripura,3656,0,2072,,,10
2020-07-24,Uttarakhand,5436,9,3399,,,60
2020-07-24,Uttar Pradesh,58095,9,35803,,,1289
2020-07-24,West Bengal,51757,0,31656,,,1255
2020-07-25,Andaman and Nicobar Islands,259,0,174,,,0
2020-07-25,Andhra Pradesh,80858,0,39935,,,933
2020-07-25,Arunachal Pradesh,1056,0,392,,,3
2020-07-25,Assam,29921,0,21761,,,76
2020-07-25,Bihar,33926,0,22343,,,220
2020-07-25,Union Territory of Chandigarh,823,0,535,,,13
2020-07-25,Chhattisgarh,6731,0,4567,,,36
2020-07-25,Dadra and Nagar Haveli,407,0,256,,,1
2020-07-25,Daman and Diu,408,0,256,,,1
2020-07-25,Delhi,128375,14,110931,,,3777
2020-07-25,Goa,4536,4,2865,,,29
2020-07-25,Gujarat,53536,9,38849,,,2278
2020-07-25,Haryana,29739,16,22953,,,382
2020-07-25,Himachal Pradesh,1954,0,1145,,,11
2020-07-25,Union Territory of Jammu and Kashmir,16782,0,9217,,,296
2020-07-25,Jharkhand,7493,0,3307,,,70
2020-07-25,Karnataka,85870,0,31347,,,1724
2020-07-25,Kerala,16985,10,7562,,,54
2020-07-25,Union Territory of Ladakh,1246,0,1035,,,2
2020-07-25,Madhya Pradesh,26210,0,17866,,,791
2020-07-25,Maharashtra,357107,10,199967,,,13132
2020-07-25,Manipur,2146,0,1491,,,0
2020-07-25,Meghalaya,588,0,87,,,5
2020-07-25,Mizoram,361,0,183,,,0
2020-07-25,Nagaland,1239,0,537,,,1
2020-07-25,Odisha,22693,0,15201,,,120
2020-07-25,Puducherry,2515,0,1483,,,35
2020-07-25,Punjab,12216,0,8096,,,282
2020-07-25,Rajasthan,34169,9,24547,,,602
2020-07-25,Sikkim,477,0,142,,,0
2020-07-25,Tamil Nadu,199740,9,143297,,,3320
2020-07-25,Telangana,52454,12,40334,,,455
2020-07-25,Tripura,3759,0,2131,,,11
2020-07-25,Uttarakhand,5436,9,3399,,,60
2020-07-25,Uttar Pradesh,60762,9,37712,,,1348
2020-07-25,West Bengal,53973,0,33529,,,1290
2020-07-26,Andaman and Nicobar Islands,290,0,176,,,0
2020-07-26,Andhra Pradesh,88671,0,43255,,,985
2020-07-26,Arunachal Pradesh,1126,0,428,,,3
2020-07-26,Assam,31086,0,23055,,,77
2020-07-26,Bihar,36604,0,24053,,,234
2020-07-26,Union Territory of Chandigarh,852,0,555,,,13
2020-07-26,Chhattisgarh,7087,0,4683,,,39
2020-07-26,Dadra and Nagar Haveli,430,0,265,,,1
2020-07-26,Daman and Diu,430,0,265,,,1
2020-07-26,Delhi,129517,14,113068,,,3806
2020-07-26,Goa,4682,4,3047,,,33
2020-07-26,Gujarat,54617,9,39631,,,2300
2020-07-26,Haryana,30522,16,23654,,,389
2020-07-26,Himachal Pradesh,2049,0,1173,,,11
2020-07-26,Union Territory of Jammu and Kashmir,17305,0,9517,,,305
2020-07-26,Jharkhand,7836,0,3425,,,82
2020-07-26,Karnataka,90942,0,33750,,,1796
2020-07-26,Kerala,18088,10,8611,,,59
2020-07-26,Union Territory of Ladakh,1276,0,1057,,,3
2020-07-26,Madhya Pradesh,26926,0,18488,,,799
2020-07-26,Maharashtra,366358,10,207194,,,13389
2020-07-26,Manipur,2176,0,1524,,,0
2020-07-26,Meghalaya,646,0,94,,,5
2020-07-26,Mizoram,361,0,183,,,0
2020-07-26,Nagaland,1289,0,541,,,4
2020-07-26,Odisha,24013,0,15929,,,130
2020-07-26,Puducherry,2654,0,1561,,,38
2020-07-26,Punjab,12684,0,8297,,,291
2020-07-26,Rajasthan,35289,9,25306,,,613
2020-07-26,Sikkim,499,0,142,,,0
2020-07-26,Tamil Nadu,206728,9,151055,,,3409
2020-07-26,Telangana,52466,0,40334,,,455
2020-07-26,Tripura,3862,0,2209,,,11
2020-07-26,Uttarakhand,5952,9,3495,,,63
2020-07-26,Uttar Pradesh,63733,9,39903,,,1387
2020-07-26,West Bengal,56377,0,35654,,,1332
2020-07-27,Andaman and Nicobar Islands,324,0,182,,,0
2020-07-27,Andhra Pradesh,96298,0,46301,,,1041
2020-07-27,Arunachal Pradesh,1158,0,505,,,3
2020-07-27,Assam,32228,0,24040,,,79
2020-07-27,Bihar,39176,0,25815,,,244
2020-07-27,Union Territory of Chandigarh,887,0,572,,,13
2020-07-27,Chhattisgarh,7450,0,4944,,,43
2020-07-27,Dadra and Nagar Haveli,457,0,275,,,1
2020-07-27,Daman and Diu,457,0,275,,,1
2020-07-27,Delhi,130592,14,114875,,,3827
2020-07-27,Goa,4857,4,3277,,,35
2020-07-27,Gujarat,55813,9,40365,,,2326
2020-07-27,Haryana,31316,16,24384,,,392
2020-07-27,Himachal Pradesh,2176,0,1198,,,12
2020-07-27,Union Territory of Jammu and Kashmir,17920,0,9928,,,312
2020-07-27,Jharkhand,8275,0,3704,,,85
2020-07-27,Karnataka,96141,0,35838,,,1878
2020-07-27,Kerala,19015,10,9300,,,61
2020-07-27,Union Territory of Ladakh,1285,0,1063,,,4
2020-07-27,Madhya Pradesh,27800,0,19132,,,811
2020-07-27,Maharashtra,375789,10,213238,,,13656
2020-07-27,Manipur,2235,0,1554,,,0
2020-07-27,Meghalaya,702,0,135,,,5
2020-07-27,Mizoram,361,0,193,,,0
2020-07-27,Nagaland,1339,0,549,,,4
2020-07-27,Odisha,25389,0,16793,,,140
2020-07-27,Puducherry,2786,0,1645,,,40
2020-07-27,Punjab,13218,0,8810,,,306
2020-07-27,Rajasthan,35900,9,25353,,,621
2020-07-27,Sikkim,545,0,148,,,0
2020-07-27,Tamil Nadu,213714,9,156526,,,3494
2020-07-27,Telangana,54047,12,41332,,,463
2020-07-27,Tripura,3900,0,2361,,,13
2020-07-27,Uttarakhand,6095,9,3566,,,63
2020-07-27,Uttar Pradesh,66979,9,41641,,,1426
2020-07-27,West Bengal,58718,0,37751,,,1372
2020-07-28,Andaman and Nicobar Islands,338,0,192,,,1
2020-07-28,Andhra Pradesh,102349,0,49558,,,1090
2020-07-28,Arunachal Pradesh,1239,0,574,,,3
2020-07-28,Assam,33576,0,25402,,,86
2020-07-28,Bihar,41244,0,27530,,,253
2020-07-28,Union Territory of Chandigarh,910,0,575,,,14
2020-07-28,Chhattisgarh,7745,0,5172,,,44
2020-07-28,Dadra and Nagar Haveli,473,0,282,,,1
2020-07-28,Daman and Diu,473,0,282,,,1
2020-07-28,Delhi,131205,14,116372,,,3853
2020-07-28,Goa,5115,4,3410,,,36
2020-07-28,Gujarat,56865,9,41380,,,2348
2020-07-28,Haryana,32111,16,25046,,,397
2020-07-28,Himachal Pradesh,2270,0,1216,,,14
2020-07-28,Union Territory of Jammu and Kashmir,18390,0,10402,,,321
2020-07-28,Jharkhand,8683,0,3770,,,89
2020-07-28,Karnataka,101465,0,37685,,,1953
2020-07-28,Kerala,19717,10,10045,,,63
2020-07-28,Union Territory of Ladakh,1306,0,1066,,,4
2020-07-28,Madhya Pradesh,28589,0,19791,,,820
2020-07-28,Maharashtra,383713,10,221944,,,13883
2020-07-28,Manipur,2286,0,1596,,,0
2020-07-28,Meghalaya,738,0,186,,,5
2020-07-28,Mizoram,384,0,193,,,0
2020-07-28,Nagaland,1385,0,569,,,5
2020-07-28,Odisha,26892,0,17374,,,147
2020-07-28,Puducherry,2872,0,1720,,,43
2020-07-28,Punjab,13769,0,9064,,,318
2020-07-28,Rajasthan,36869,9,26123,,,631
2020-07-28,Sikkim,555,0,174,,,1
2020-07-28,Tamil Nadu,220707,9,162249,,,3571
2020-07-28,Telangana,57130,12,42909,,,480
2020-07-28,Tripura,4049,0,2467,,,17
2020-07-28,Uttarakhand,6319,9,3675,,,66
2020-07-28,Uttar Pradesh,70484,9,42833,,,1456
2020-07-28,West Bengal,60830,0,39917,,,1411
2020-07-29,Andaman and Nicobar Islands,363,0,196,,,1
2020-07-29,Andhra Pradesh,110297,0,52622,,,1148
2020-07-29,Arunachal Pradesh,1330,0,617,,,3
2020-07-29,Assam,34947,0,26618,,,88
2020-07-29,Bihar,43843,0,28856,,,269
2020-07-29,Union Territory of Chandigarh,934,0,599,,,14
2020-07-29,Chhattisgarh,8257,0,5439,,,46
2020-07-29,Dadra and Nagar Haveli,491,0,298,,,1
2020-07-29,Daman and Diu,491,0,298,,,1
2020-07-29,Delhi,132261,14,117507,,,3881
2020-07-29,Goa,5283,4,3595,,,36
2020-07-29,Gujarat,57973,9,42412,,,2372
2020-07-29,Haryana,32860,16,25758,,,406
2020-07-29,Himachal Pradesh,2330,0,1234,,,14
2020-07-29,Union Territory of Jammu and Kashmir,18879,0,10885,,,333
2020-07-29,Jharkhand,9078,0,3868,,,89
2020-07-29,Karnataka,107001,0,40504,,,2055
2020-07-29,Kerala,20884,10,10724,,,67
2020-07-29,Union Territory of Ladakh,1327,0,1067,,,6
2020-07-29,Madhya Pradesh,29217,0,20343,,,830
2020-07-29,Maharashtra,391430,10,232277,,,14165
2020-07-29,Manipur,2317,0,1612,,,0
2020-07-29,Meghalaya,779,0,194,,,5
2020-07-29,Mizoram,384,0,198,,,0
2020-07-29,Nagaland,1460,0,577,,,5
2020-07-29,Odisha,28107,0,18061,,,154
2020-07-29,Puducherry,3011,0,1782,,,47
2020-07-29,Punjab,14378,0,9752,,,336
2020-07-29,Rajasthan,38505,9,27202,,,644
2020-07-29,Sikkim,579,0,186,,,1
2020-07-29,Tamil Nadu,227679,9,166956,,,3659
2020-07-29,Telangana,57130,12,42909,,,480
2020-07-29,Tripura,4269,0,2621,,,21
2020-07-29,Uttarakhand,6578,9,3720,,,70
2020-07-29,Uttar Pradesh,73942,9,44520,,,1497
2020-07-29,West Bengal,62964,0,42022,,,1449
2020-07-30,Andaman and Nicobar Islands,428,0,201,,,2
2020-07-30,Andhra Pradesh,120390,0,55406,,,1213
2020-07-30,Arunachal Pradesh,1410,0,677,,,3
2020-07-30,Assam,36295,0,27832,,,92
2020-07-30,Bihar,46080,0,30320,,,278
2020-07-30,Union Territory of Chandigarh,978,0,611,,,14
2020-07-30,Chhattisgarh,8539,0,5636,,,48
2020-07-30,Dadra and Nagar Haveli,513,0,324,,,1
2020-07-30,Daman and Diu,513,0,324,,,1
2020-07-30,Delhi,133296,14,118633,,,3907
2020-07-30,Goa,5485,4,3784,,,39
2020-07-30,Gujarat,59117,9,43195,,,2396
2020-07-30,Haryana,33615,16,26420,,,413
2020-07-30,Himachal Pradesh,2403,0,1332,,,14
2020-07-30,Union Territory of Jammu and Kashmir,19419,0,11322,,,348
2020-07-30,Jharkhand,9861,0,4035,,,98
2020-07-30,Karnataka,112504,0,42901,,,2147
2020-07-30,Kerala,21787,10,11365,,,68
2020-07-30,Union Territory of Ladakh,1347,0,1080,,,6
2020-07-30,Madhya Pradesh,30134,0,20934,,,843
2020-07-30,Maharashtra,400641,10,239755,,,14463
2020-07-30,Manipur,2458,0,1639,,,0
2020-07-30,Meghalaya,784,0,207,,,5
2020-07-30,Mizoram,398,0,215,,,0
2020-07-30,Nagaland,1513,0,595,,,5
2020-07-30,Odisha,29175,0,18939,,,159
2020-07-30,Puducherry,3177,0,1874,,,47
2020-07-30,Punjab,14946,0,10213,,,361
2020-07-30,Rajasthan,38955,9,27569,,,650
2020-07-30,Sikkim,596,0,198,,,1
2020-07-30,Tamil Nadu,234105,9,172883,,,3741
2020-07-30,Telangana,58894,12,43751,,,492
2020-07-30,Tripura,4485,0,2678,,,21
2020-07-30,Uttarakhand,6857,9,3811,,,72
2020-07-30,Uttar Pradesh,77325,9,45807,,,1530
2020-07-30,West Bengal,65258,0,44116,,,1490
2020-07-31,Andaman and Nicobar Islands,471,0,201,,,4
2020-07-31,Andhra Pradesh,130557,0,60024,,,1281
2020-07-31,Arunachal Pradesh,1484,0,827,,,3
2020-07-31,Assam,38407,0,29080,,,94
2020-07-31,Bihar,48477,0,31350,,,282
2020-07-31,Union Territory of Chandigarh,1016,0,647,,,14
2020-07-31,Chhattisgarh,8761,0,5921,,,51
2020-07-31,Dadra and Nagar Haveli,532,0,334,,,1
2020-07-31,Daman and Diu,532,0,334,,,1
2020-07-31,Delhi,134389,14,119724,,,3936
2020-07-31,Goa,5700,4,4005,,,42
2020-07-31,Gujarat,60276,9,44074,,,2418
2020-07-31,Haryana,34238,16,27340,,,417
2020-07-31,Himachal Pradesh,2506,0,1387,,,14
2020-07-31,Union Territory of Jammu and Kashmir,19869,0,11842,,,365
2020-07-31,Jharkhand,10167,0,4176,,,103
2020-07-31,Karnataka,118632,0,46694,,,2230
2020-07-31,Kerala,22293,10,12159,,,70
2020-07-31,Union Territory of Ladakh,1378,0,1094,,,7
2020-07-31,Madhya Pradesh,30968,0,21657,,,857
2020-07-31,Maharashtra,411788,10,248615,,,14729
2020-07-31,Manipur,2505,0,1672,,,4
2020-07-31,Meghalaya,803,0,210,,,5
2020-07-31,Mizoram,408,0,234,,,0
2020-07-31,Nagaland,1566,0,625,,,5
2020-07-31,Odisha,30378,0,19746,,,169
2020-07-31,Puducherry,3298,0,1958,,,48
2020-07-31,Punjab,15456,0,10509,,,370
2020-07-31,Rajasthan,40136,9,28385,,,663
2020-07-31,Sikkim,610,0,214,,,1
2020-07-31,Tamil Nadu,239969,9,178178,,,3838
2020-07-31,Telangana,60705,12,44572,,,505
2020-07-31,Tripura,4706,0,2962,,,21
2020-07-31,Uttarakhand,7056,9,3996,,,76
2020-07-31,Uttar Pradesh,81030,9,46803,,,1587
2020-07-31,West Bengal,67692,0,46256,,,1536
2020-08-01,Andaman and Nicobar Islands,548,0,214,,,5
2020-08-01,Andhra Pradesh,140933,0,63864,,,1349
2020-08-01,Arunachal Pradesh,1591,0,918,,,3
2020-08-01,Assam,40269,0,30357,,,98
2020-08-01,Bihar,51233,0,33358,,,296
2020-08-01,Union Territory of Chandigarh,1051,0,667,,,15
2020-08-01,Chhattisgarh,9086,0,6230,,,53
2020-08-01,Dadra and Nagar Haveli,550,0,343,,,1
2020-08-01,Daman and Diu,550,0,343,,,1
2020-08-01,Delhi,135584,14,120930,,,3963
2020-08-01,Goa,5909,4,4211,,,45
2020-08-01,Gujarat,61429,9,44907,,,2441
2020-08-01,Haryana,34949,16,28227,,,421
2020-08-01,Himachal Pradesh,2564,0,1459,,,14
2020-08-01,Union Territory of Jammu and Kashmir,20359,0,12217,,,377
2020-08-01,Jharkhand,10958,0,4314,,,106
2020-08-01,Karnataka,124115,0,49788,,,2314
2020-08-01,Kerala,23603,10,13023,,,73
2020-08-01,Union Territory of Ladakh,1404,0,1095,,,7
2020-08-01,Madhya Pradesh,31806,0,22271,,,867
2020-08-01,Maharashtra,422108,10,256158,,,14994
2020-08-01,Manipur,2621,0,1689,,,5
2020-08-01,Meghalaya,823,0,215,,,5
2020-08-01,Mizoram,412,0,247,,,0
2020-08-01,Nagaland,1693,0,635,,,5
2020-08-01,Odisha,31877,0,20518,,,177
2020-08-01,Puducherry,3472,0,2100,,,49
2020-08-01,Punjab,16119,0,10734,,,386
